title,description
Data Engineer,"Your Objective:u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0 Help build and oversee the data warehouse, data lake and own data quality for allocated areas of ownership, including defining and managing SLA for all data sets.

u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0 Partner with the data science team to investigate and implement advanced statistical models and machine learning pipelines.

u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0 Assist client support and sales with client integrations

What you have in your toolkit:

u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0 1-3 years of experience in the data warehouse field

u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0 1+ years of experience with object oriented programming languages

u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0 1+ years of experience with schema design and dimensional data modeling

u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0 1+ years of experience writing SQL statements

u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0u00a0 Bachelors degree or higher in Computer science, electrical engineering or related fields

Job Requirements:"
Data Engineer,"**We are still hiring and interviewing for this position. We are conducting interviews over video. We are currently working 100% remote and following the CDC guidelines of when to return to work.**

COMPANY OVERVIEW

Global Atlantic is one of the fastest growing companies in the Life and Annuity industry. We are focused on the U.S. retirement and life insurance markets with a broad range of annuities and life insurance options, as well as reinsurance solutions. Our success is driven by competitive, innovative product designs, leading investment management and integrated risk management, along with highly experienced leadership.

Global Atlantic is looking for a diverse team of talented individuals who reinforce our culture of collaboration and innovation. We are dedicated to the career development of our people because we know they are critical to our long-term success. Join our team and come grow with us.

POSITION OVERVIEW

Summary: The Senior Data Engineer will expand and optimize the data and data pipeline architecture, as well as optimize data flow and collection for cross functional teams. The Data Engineer will perform data architecture analysis, design, development and testing to deliver data applications, services, interfaces, ETL processes, reporting and other workflow and management initiatives. The role will work closely with the business, data analysts and IT teams to support on data strategy initiatives and will ensure optimal data delivery architecture is consistent throughout the strategy. The role also will follow modern SDLC principles, test driven development and source code reviews and change control standards in order to maintain compliance with policies. This role requires a highly motivated individual with strong technical ability, data capability, excellent communication and collaboration skills including the ability to develop and troubleshoot a diverse range of problems.

Responsibilities
Design and develop enterprise data / data architecture solutions using Hadoop and other data technologies like Spark, Scala, Python, SQL etc.
Assemble large, complex data sets that meet functional / non-functional business requirements.
Create and maintain optimal data pipeline architecture.
Devise and execute continual improvement initiatives in all Data Management Service delivery and technology, with a focus on delivery velocity and quality.
Partner with business leaders to determine and prioritize delivery initiatives.
Define or influence system, technical and application architectures for major areas of development.
Devise and execute in software development life cycle including requirements gathering, development, testing, release management, and maintenance.
Engage with business partners to report (formally and informally) on technology strengths, weaknesses, successes and challenges on a regular basis.
Ability to do analytical programming in EDW architecture to bridge the gap between a traditional DB architecture and a Hadoop centric architecture.
Highly organized and analytic, capable of solving business problems using technology.
Ensure appropriate change management and other technology methodologies are carried out on a consistent basis over time.
Should be an individual with in-depth technical knowledge and hands-on experience in the areas of Data Management, BI Architecture, Product Development, RDBMS and non-RDBMS platforms.
Should have excellent analytical skills, able to recognize data patterns and troubleshoot the data.
Will be responsible for design and delivery of data solutions to empower data migration initiatives, BI initiatives, dashboards development etc.
QUALIFICATIONS
Undergraduate degree required, MBA or other advanced degree preferred.
6+ years of experience as a member of an information technology team.
Minimum of 3 years of relevant experience architecting the complete end to end design of enterprise wide solution using latest technologies – Hadoop, Spring boot/Spring Cloud, Rest API, SQL
Minimum of 3 years experience in Python, Core Java, Hortonworks, AWS, Rest API, Microservices, Spring Boot, Spring cloud etc.
Ideally a strong Life Insurance background.
Experience with data modeling, complex data structures, data processing, and data quality and data lifecycle
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
Experience building and optimizing 'big data' data pipelines, architectures and data sets.
Experience performing root cause analysis on internal and external data and processes to provide solution for specific business requirements.
Experience building solutions for streaming applications.
Should be able to lead critical aspects of the data management and application management.
Experience in UNIX shell scripting, batch scheduling and version control tools.
Experience in large scale server-side application development that includes the design and implementation of high-volume data processing jobs.
Cultural awareness with excellent interpersonal and relationship building skills.
Passion and drive for continuous improvement and transformational change, with a business owner mentality.
Strong written and verbal communication skills.
At Global Atlantic, enjoy a highly competitive compensation and benefits package, with a focus on pay equity and flexibility. We are proud to support work/life balance that meet individual and business needs. A business casual dress code, above-average paid time off, parental and military leave, adoption assistance and tuition reimbursement are just a few of the extra perks that make Global Atlantic a great place to work. We strive to foster a culture of total well-being through community outreach and charitable giving programs.

In New York, we actively partner with the Red Hook Conservancy, Girls who Invest, and The Bowery mission.  Social platforms provide an environment to collaborate with others and participate in friendly competitions towards achieving physical, emotional and financial well-being. Our highly competitive health, retirement, life and disability plans can be tailored to best suit your needs and those of your whole family.

Global Atlantic is committed to creating an inclusive environment where everyone feels like they can meaningfully contribute to our success. We are proud to be an equal opportunity employer and we do not discriminate in employment on any basis that is prohibited by federal, state or local laws. We encourage qualified applicants from all demographics to apply. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, disability, age, or veteran status.

Global Atlantic Financial Company Employee Candidate Privacy Notice"
Data Engineer,"Job Description:
Bachelor's Degree in Computer Science or a related discipline
5+ years of applicable engineering experience
Strong proficiency in Python with an emphasis in building data pipelines
Ability to write complex SQL to perform common types of analysis and aggregations
Experience with Apache Airflow or Google Composer
Detail-oriented and document all the work
Ability to work with others from diverse skill-sets and backgrounds
Nice to have:
Experience with version control systems (Git and Bitbucket)
Experience with Atlassian products Jira and Confluence
Experience with Docker containerization
knowledge of Application Programming Interfaces

Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company."
Data Engineer,"Want to work at the forefront of a fast-growing and award winning fintech company? With an incredible team and partners looking for innovative results, weve doubled in size our first year and doubled the asset classes we serve in our second. As a cloud-based company, we transitioned seamlessly into a socially-distanced workforce in recent months, and with a pace that hasnt slowed, were still hiring and are currently on the lookout for smart and collaborative talent to join our remotely connected team.

Job Description
SIMON is looking for a Data Engineer with 1-5 years of experience. In this role you will utilize a variety of data sets to maximize SIMONs earnings potential. The ideal candidate would be half computer hacker & half number-cruncher. This role will have the ability to directly impact the business bottom line and make a substantial contribution to a growing fintech startup.

Responsibilities

· Analyzing user behavior to maximize adoption of the platform

· Ingesting external data sets into a computational research environment

· Measuring performance of the platform to reduce operational cost

Minimum Qualifications

· Experienced in at least 1 numeric research framework (python/pandas, R/Splus, Octave/Matlab)

· Some background in probability/statistics

· Familiarity with various database designs (Relational, Columnar, nosql)

Preferred Qualifications

· Familiarity with AWS and infrastructure-as-code (terraform or cloud formation)

· Understanding of machine learning techniques

We offer a competitive salary and benefits, the chance to work with a curated team of top-notch, highly creative talent, and a fun and agile work environment with many perks in the heart of New York Citys Chelsea district.

Meet SIMON
SIMON Markets is a fast-growing and award-winning FinTech company on the lookout for smart, collaborative talent to join our team.

Originally founded within Goldman Sachs, SIMON Markets spun-out in December 2018 under the shared ownership and direction of seven leading financial institutions. Our team works to build transparency around complex, risk-managed financial products by way of a single, modern platform. Our platform provides financial advisors with access to multi-issuer solutions, a depth of educational tools, and advanced post-trade analysis that hasnt before been possible.

By combining state-of-the art technology with the leadership of niche industry experts and an agile start-up mentality, SIMON is well-positioned to reshape our industry. We are leading the way in a space we helped create, we are passionate about pushing boundaries, and we are growing like crazy."
Data Engineer,"Job Description
We are looking for a Data Engineer to join our team. This is a unique role that will allow this Data Engineer to work in Singapore for the first few months before coming back to work in NYC.

Qualifications:

Proven demonstrable experience designing and implementing ETL pipelines
Experience with any Data warehouses (Teradata / Vertica / Redshift / Snowflake)
Good working knowledge of RDBMS databases (PostgreSQL, Oracle, MySQL)
Extensive Hands on coding experience in Python/Java/Shell / Spark+scala
Good knowledge of testing tools (JMeter / Juint / Python unittest)
Working knowledge of Apache Spark and/or other distributed computing frameworks (MapRed)
Good at tuning and profiling complex Spark programs
Should have some Hadoop experience
Good to have:
Experience with Presto / SparkSQL
Groovy
Cucumber/Gherkin/Selenium
Some relevant AWS experience (EC2/ S3)
Banking and Financial Services
About Boyle Software:
Boyle Software designs, develops, and delivers custom technology solutions for a wide array of businesses and organizations: Fortune 500 companies, start-ups, non-profits, etc.

Boyle Software is more than the sum of its parts. We are a successful company because we attract and retain the top talent in the industry. Challenging each other with the latest technology packages, frameworks, and platforms, we are constantly evolving and improving ourselves. Boyle Software is a family full of talent and passion for the latest technology with offices in New York City and Kiev, Ukraine.

We want you to join our ever-growing team of smart, passionate engineers and expand your skills while you work!"
Data Engineer,"About Madison Logic:
We are a growing MarTech company that empowers B2B Companies globally to convert their accounts faster (find us on Inc. Magazine's 5000 List for the 6th consecutive year). As a truly global company, we take pride in the diverse backgrounds of our team. We put thought into every hire and we hand pick only the best talent. When you join our team, you are committing to giving 100% and always striving for more. We face challenges head-on and we overcome them together.



What We're Looking For:
We are seeking a Data Engineer with a highly analytical mind who is skilled at understanding data and is able to translate it into actionable insights. In this role you will develop easy to understand reports, dashboards, and tools with the aim of optimizing and streamlining the way data is viewed. In this highly collaborative role, you will work closely with the architecture and data teams to reach business objectives.
What You'll Do:
Use SQL/Python to create reports, dashboards, and visualizations.
Aggregate/Model data and use that data to build reports in Domo
Analyze data to help improve business performance.
Identify the best data sources for a given analysis.
Develop processes for data mining, data modeling, and data production.
Offer insights and recommendations to improve data reliability and quality.

What You'll Need:
Bachelor’s degree in computer science, statistics or mathematics
3+ year’s experience with Python or Node.js
4+ year’s experience with SQL or mySQL
3+ year’s experience with cloud computing services (AWS)
Working understanding of big data analytics
Experience working with data cleaning and standardizing process
Who We Are:
Our Vision: We empower B2B organizations globally to convert their best accounts faster

Our Values: #TEAM #OWNIT #RESPECT #EXCEL #EMPOWER

Our Commitment to Diversity & Inclusion:
Madison Logic is proud to be an equal opportunity employer. We are committed to equal employment opportunity regardless of sex, race, color, religion, national origin, sexual orientation, age, marital status, disability, gender identity or Veteran status.

Privacy Disclosure:
All of the information collected in this form and/or by your application by submission of your online profile is necessary and relevant to the performance of the job applied for. We will process the information provided by you in this form, your CV (including physical and online resume profiles), by the referees you have noted, and by the educational institutions with whom we may undertake to verify your qualifications with, in accordance with our privacy policy and for recruitment purposes only.

For more information on how we process the information you have provided including relevant lawful bases (where relevant) please see our privacy policy which is available on our website (https://www.madisonlogic.com/privacy/)."
Data Engineer,"Andiamo is an Equal Opportunity Employer

Andiamo provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Andiamo complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.

All qualified candidates are encouraged to apply by submitting their resume as an MS word document including a cover letter with a summary of relevant qualifications, highlighting clearly any special or relevant experience."
Data Engineer,"Vydias Data Engineering & Data Science efforts are an integral part of our success. Through our data, we nurture our artists, creators, partners, and internal users with insights to help them engage their audience.
Our Extract-Load-Transform workflows promote quick analysis and richer, complex investigations all at once, and our data warehouse supports both data science and analytics. Of all the terabytes of data we gather, one-third is well-structured, with the remaining being mostly semi-structured and some wholly unstructured. And, it currently doubles every 5.3 months!
The Role:
As a Sr. Data Engineer, you will own Vydias multitude of data pipelines. You will design and implement our ELT workflows, which originate at partner APIs and conclude in the Warehouse. You will work closely with our data science, BI, and product teams in figuring out current and future needs.
As a leader on the Data team, your responsibilities will include:
Ensuring the availability and timely delivery of data, company-wide
Modeling new data sets and crafting all new ELT workflows and pipelines
Lead the orchestration of the workflows and contribute strongly to infrastructure decisions
Improving on and monitoring of existing pipelines and oversight of our ELT workflow
Maintaining a single version of truth for our data and working with others to implement continuous integration (CI) data quality tests
Mentoring and guiding your junior colleagues and leading with vision, and with respect to the companys data strategy


Requirements:
While we are not married to any tool or technology we also look for those intimately familiar with Python and have previous experience using Airflow, Docker and Kubernetes.
We use AWS S3 & EC2 extensively, our current DW is on Redshift and our app relies mostly on Postgres. We use Looker in-house for BI and Product Engineers work mostly in Ruby and Python, while our data scientists work in R.
About You:
We want to learn more about you. If you feel like you are the right fit for this role, let us know.
In our mind, being a perfect fit means that you have the necessary hard skills and expertise, and the complimentary soft skills.
You are a Python pro and have regularly used AWS or Google Cloud Platform to manage data and move it between applications
Do you love APIs? When you encounter a new one, do you study it inside and out and learn every corner of it, as though you designed it yourself?
Working with deeply-nested, complex JSON is a fun day at the office for you.
You can articulate the merits and pitfalls of the different approaches in designing a pipeline.
You are passionate about data quality control and know how and where to anticipate potential errors.
Working in the cloud is not a point of distinction for you, it is a given.
You understand what it means to work at a tech startup. Hopefully, this is what excites you more than anything else about working here.
You intuitively know how to extract value and insights from data.
You love the idea of building the data scene in NJ and being a leader in this community.
You have orchestrated workflows using Airflow and are familiar with the challenges and how to overcome them.
Critically, you're a person who thinks in data; you relate the real world to data, and vice-versa. You understand that data is not the end goal but a vehicle to help get us where we are going, and you see your role as the person most critical in making that happen."
Data Engineer,"Role Background:

Were looking for agreat Data Engineer for our growing Analytics team. Youll be responsiblefor all things data: building out our streaming and batch ETL pipelines,curating and anonymizing data thats being generated from various sources,designing and building the data warehouse, and so on.

Well expect you to havean in-depth knowledge of distributed systems and data flows. Combinedwith an understanding of business intelligence and performance requirements,youll breathe life into data and help make it an invaluable part of theplatform and business.

If you are aself-starter, excited about building a culture around data-driven decisions,motivated by making an impact, and pushing the boundaries of your knowledge,you will excel here and do great things!

The Role
Design, implement, and maintain an ever-growing ETL pipeline using state-of-the-art technology
Use best practices and standards for managing large collections of data for analytics
Discover and integrate new heterogeneous data sources
Work closely with data analysts, data scientists, and product managers enabling them to provide insight into key performance metrics of the business
Help to improve data reliability, efficiency, and quality
Your Qualifications:
4+ years of experience designing and developing a data warehouse on a distributed database platforms, such as Snowflake or Redshift
Experience designing, developing, and maintaining high-throughput and low-latency ETL pipelines
Experience with data modeling, data access, and data storage techniques
Experience with big data tools such as Apache Spark
Proficient in SQL and Python
Proficient with at least one RDBMS (MySQL or Postgres preferred)
Successfully implemented data pipelines in the public cloud, especially Amazon Web Services
Strong analytical and interpersonal skills
Enthusiastic, highly motivated and ability to learn quick
Benefits & Perks
Robust health benefits packages including access to a 401k and various medical, dental and vision plans, and $100/month fitness reimbursement
Full support for remote work during COVID-19
Daily lunch delivery credit and other goodies sent to home
Regular company-wide social events (even virtually!)
Generous annual education stipend toward job-related external learning opportunities
An extremely enthusiastic team that appreciates collaboration"
Data Engineer,"Skills AWS, Hadoop, Spark, Python
Job Description:
7 years IT experience and 5 years exp in Big Data area
Knowledge on DWH concepts and SQL query skills
Need AWS experience
Experience developing and supporting Data warehouse ETL applications
Need someone who will help them to convert Pig Latin UDFs to Spark. Familiar with UDFs
Good understanding of Spark Structured Streaming Vs RDD streaming
Prior exp to perform operations in Hive and Spark
Good experience in Python
Experience with NoSQL and SQL databases
Excellent analytical and problem solving skills
Excellent oral and written communication skills"
Data Engineer,"Data Engineer
Type - C2C / C2H / W2 / FT
Duration – 12-18 Months
Location – NYC, NY (it could be remote. Post that, location is NYC)
Only GC or USC
We are looking for a self-motivated Data Engineer to join our data platform team. The candidate will be responsible for expanding and optimizing our data platform and data pipeline architecture, as well as optimizing data flow and collection for cross functional teams. The ideal candidate is an experienced data pipeline builder who enjoys optimizing data systems and building them from the ground up. The Data Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. They must be self-directed and comfortable supporting the data needs of multiple teams, systems and products. The right candidate will be excited by the prospect of optimizing and/or re-designing our data architecture to support next generation of products and data initiatives.

Responsibilities:

• Gather requirement from Product Owner team; groom the userstories for the requirements and plan the stories for each sprints for project delivery.
• Design the database objects and develop procedures, functions, packages with scalability and high performance
• Extensively work in collections and table type objects with multiple level nested tables
• Work with stakeholders including Managemet team, Product Owners and Architecture teams to assist with data-related technical issues and support thier data infrastructure needs.
• Identify, design and implement internal process improvements: automating manual process and optimizing data delivery.
• Maintain the source codes using version control tools like github and work with DevOps team for seamless deployment of database objects to various environments.
• Prepare Conceptual, Logical and Physical data models for the Databases using tools like Erwin Data Modeler.

Technologies and Tools:

Oracle 11g/12c, Toad for Oracle, Linux, Putty, GitHub, Rally,
Nice to have: Informatica, Python, Aurora, and Hive

Qualifications:

Experience building and optimizing Oracle databse objects like Packages, Procedures, Functions and SQL queries.
Advanced hands-on SQL knowledge and experience working with relational databases for data querying and retrieval.
Experince in performance tuning of DB using Collections and Bulk operations.
Experience in Agile Methodology practice for continuous delivery of the project increments.

Nice to have:
Experience with big data frameworks/tools: Hadoop, AWS, Kafka, Spark, etc.
Experience with relational SQL and NoSQL databases, including Oracle, Hive, HBase.
Experience performing root cause analysis on data and processes to answer specific business questions and identify opportunities for improvement.
Experience with data security.
Experience with Java and/or Python
Working with product owners to review the requirement, analyze the business logic, and translate that to the details tasks of the particular user stories in Rally;
Participate daily scrum meetings to collaborate with other scrum team members;
Working closely with team members to implement the requirement captured in the Rally user stories;
Deliver the commitment made to the program increment (PI)."
Data Engineer,"Are you a Data Engineer that likes to build critical data infrastructure? Do you have an interest in software engineering, data warehousing and business analytics? If so, this exciting Media & Technology organization based out of New York will motivate you to learn new technologies!

What's The Job?

As a Data Engineer on our team you will be designing and developing data models, building batching and streaming data pipelines. You will also develop automation processes using the newest technologies.

Who Are We?

We are a creative media organization that is a pioneer in our industry. We are always thinking about how to deliver the best offerings and experiences to our customers.

What Skills Do You Need?

Experience working with Python & SQL Languages.
Experience using SQL Databases.
Experience using tools such as Spark and Airflow.
Experience with GCP or AWS Cloud.
Prior experience with Java, Go, Bash, Docker or Kubernetes is a major PLUS!


Compensation

$120,000 - $150,000 base salary
Generous vacation and parental leave
Full Medical, Dental and Vision
401(K) Matching
We are big proponents of diversity, and encourage diverse applicants / candidates with diverse backgrounds to apply."
Data Engineer,"Impact
Ever wondered how Amazon offers the Earth's biggest selection and still manages to offer lower prices every day to our customers? Our retail business teams work with a massive array of vendors and business financial performance metrics to expand selection and drive costs lower. Given the rapid growth of our business, this requires our category leaders, financial analysts, site merchandisers and vendor managers to quickly analyze vendors, categories and brands, diving deep into data showing business efficiency down to the unit sale level. The technology that enables this has huge visibility and impact and is critical to Amazon's continued profitability and growth.

Innovation
We're working on the future. If you are seeking an environment where you can drive innovation. If you want to apply state-of-the-art software technologies to solve real world problems. If you want the satisfaction of providing visible benefit to end-users in an iterative fast paced environment, this is your opportunity. The responsibilities of this role will be key in paving the future of Amazon Retail and transforming how we do business.

Opportunity
You will be part of a team of creative, top-notch software developers to work hard, have fun, and make history. Software engineers at Amazon are more than just order takers; they see a problem and leverage innovative technology to address it. You will be working with very large data sets, well beyond the scalability limits of conventional relational databases. We're looking for people who innovate, love solving hard problems, and never take ""no"" for an answer.
Our team is within Retail Financial Intelligence Systems and develops sophisticated tools for the Amazon Retail businesses, supporting deep dive analysis, vendor negotiations and business planning towards enhancement at the bottom line. We also provide financial and operational reports to Amazon retail vendors worldwide.
To learn more about Financial Intelligence Systems, visit our page at http://bit.ly/AmazonFIS

Basic Qualifications

· Bachelors degree or higher in an analytical area such as Computer Science, Physics, Mathematics, Statistics, Engineering or similar.
· 5+ years relevant professional experience in Data Engineering and Business Intelligence
· 3+ years in with Advanced SQL (analytical functions), ETL, DataWarehousing.
· Advanced data analysis skills e.g. pivot table.
· Strong knowledge of data warehousing concepts, including data warehouse technical architectures, infrastructure components, ETL/ ELT and reporting/analytic tools and environments, data structures, data modeling and performance tuning.
· Ability to effectively communicate with both business and technical teams.
·


Preferred Qualifications

· Experience on working with Big Data
· Knowledge and experience on working with Hive and the Hadoop ecosystem
· Knowledge of Map Reduce, Spark and Presto"
Data Engineer,"Who We Are

At Cross River, we are building the best banking and technology products for fintechs, all through APIs. As venture-backed pioneers of the platform-based financial services model known as the sponsor, or partner, bank, we work closely with our partners to offer products such as payments rails and loan origination services to the latest in regulatory and compliance solutions. What drives us every day? A desire to innovate in the service of financial inclusion. Giving access to consumers, whether they are looking for credit or for a better way to pay has been in our DNA from day one. Our nimble, adaptive, one-step ahead culture is powered by our people, their creativity, tech-forward thinking, and collaborative spirit, we are experiencing explosive growth.

What we are looking for

Cross River's Technology team is made up of problem solvers hungry to perfect new products and systems. As SQL Developer, you play a key role. In this role you will focus on SQL reporting. The Technology team cares about results, not activity, and we have fun doing it. If you like challenging problems are analytical, and a great team playerwe want to hear from you!

Responsibilities:
Using SQL Server Integration Services (SSIS), Python, C#
Design, develop, optimize, maintain and support ETL processes using data warehouse design best practices and SQL Server Integration Services (SSIS) to integrate data from multiple source systems into a Data Warehouse, cleansing data, transforming and loading data from multiple formats using SSIS and stored procedures
Create and optimize SQL Statements, Procedures and Functions
Modify databases according to requests and perform tests
Solve database usage issues and malfunctions
Liaise with developers to improve applications and establish best practices
Ensure all database programs meet company and performance requirements
Research and suggest new database products, services and protocols
A successful candidate will have hands-on experience in a multitude of domains; including, but not limited to database design, data warehousing, business intelligence, big data, database tuning, application optimization, security, virtual computing and storage, incident tracking, and general database administration
Documenting procedures for all tools / processes you create.
Qualifications:
Working independently or minimal supervision
Proven work experience as a Database developer
5 years' experience with SSIS
Hands on experience with SQL
Knowledge of software development and user interface web applications
Familiarity working with .Net Framework, JavaScript, HTML and Oracle
Excellent analytical and organization skills
An ability to understand front-end users' requirements and a problem-solving attitude
Excellent verbal and written communication skills
BSc degree in Computer Science or relevant field
Preferred qualifications:
Knowledge of Python, Datomic, Hadoop, Big data
Experience with C# .Net development
Cross River is an Equal Opportunity Employer. Cross River does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, merit, and business need."
Data Engineer,"Job Description
Data Engineer

OVERVIEW OF THE COMPANY

Under the corporate banner, we produce and distribute content through some of the worlds leading and most valued brands, including: News, Sports, the Network, and the Television Stations. We empower a diverse range of creators to imagine and develop culturally significant content, while building an organization that thrives on creative ideas, operational expertise and strategic thinking.

JOB DESCRIPTION

We are building state of the art software and algorithms to improve the way that our media company transacts, interact with consumers and customers, and make vital business decisions with large revenue impacts. Advertising technology plays a very important role toward these goals, so as a Data Engineer supporting the Data Science team in the Ad Ops department, you will frame, pose and translate business problems to build AI-powered solutions that directly contribute to data products. You will analyze the content and advertising data and work on linking the two together and get the opportunity to work on complex data pipelines and on the latest cloud-based technologies like AWS lambda, SageMaker, and Apache Spark.

A SNAPSHOT OF RESPONSIBILITIES
Create and maintain data pipelines and process data to derive insights form it
Collaborate with product management and engineering departments to understand company needs and devise solutions
Analyze ad-server logs to keep track of thousands of ad campaigns on multiple devices and multiple types of digital content
Implement methods to measure KPIs in presence of noise over long periods of time
Develop and monitor models
Analyze user behavior on Web, linear and digital TV
Build and maintain cloud-based systems on AWS and other cloud providers
Reconcile data arriving at high speed from multiple diverse sources
Optimize models for on-device and multi-modal intelligence
WHAT YOU WILL NEED
Experienced Data Engineer with a BS, MS in a quantitative field (CS, Engineering, Physics, etc.)
Experience with AWS infrastructure
Python ML packages, BOTO, Postgres/Redshift
Experience with Python. Knowledge of one or two other programming languages
Strong knowledge of relational and distributed databases
General knowledge and familiarity with digital advertising ecosystem and stack
Log analysis. Experience with ad server logs a plus
Experience working with third party data APIs
Knowledge of Spark and distributed data systems
Experience with AWS lambda and SageMaker a plus
Knowledge of Alteryx workflows will be a plus
Statistical Analysis/Inference will be a plus
resumes to annie@ingenium.agency"
Data Engineer,"Data Engineer

JOB SUMMARY:

Allied World is seeking an individual to lead integration efforts of
underwriting and claims platforms with our corporate Enterprise Data Warehouse
(EDW). The successful candidate will work within our Agile environment as part
of a Scrum team to develop new, and support pre-existing Extract, Transform
& Load (ETL) processes. We look for
people who can work effectively within a team as well as take the lead on new
initiatives.

JOB DUTIES AND RESPONSIBILITIES:

• Work with EDW &
Architecture groups to define and implement integration of new systems and
processes.

• Actively participate
in sprint planning, design, coding, unit testing, and sprint reviews.

• Participate in peer
code reviews and adhere to best practice development methodologies.

• Participate in an
on-call rotation to provide warehouse support if issues arise.

• Must be a
self-starter with a great attitude, not afraid to take the initiative, and work
with little supervision

• Preference given for
holders of a University Degree or Diploma in Computer Science or related field.

• Preferred experience
working within an Agile - Scrum environment

• Minimum 3 years ETL
experience, real world experience with SSIS

• Minimum 3 years of
experience with SQL server

• Extensive knowledge
and experience using concepts including but not limited to:

o Stored Procedures/TSQL

o Query Performance Tuning

o Data Warehousing & OLAP

o Source control tools & concepts
(CI/CD, Git, Bitbucket, Github)

• Prior experience
working with PowerShell and/or Python would be an asset

• Practical experience
with property & casualty insurance/reinsurance and multi-currency systems
is an asset

• Ability to analyze
and write business and technical specifications and interact with our business
users effectively

• Possess a systematic,
disciplined and analytical; approach to problem solving

About
Fairfax

Fairfax is a
holding company which, through its subsidiaries, is engaged in property and
casualty insurance and reinsurance and investment management.

About
Allied World

Allied World Assurance Company Holdings, Ltd, through its subsidiaries and brand
known as Allied World, is a global provider of innovative property, casualty
and specialty insurance and reinsurance solutions. Allied World offers superior
client service through a global network of offices and branches. All of Allied
World's rated insurance and reinsurance subsidiaries are rated A by A.M. Best
Company, A by Standard & Poor's, and A2 by Moody's, and our Lloyd's
Syndicate 2232 is rated A by Standard & Poor's and AA- by Fitch.

Our generous
benefits package includes: Health and Dental Insurance, 401k plan, and Group
Term Life Insurance. Allied World Insurance Company is an Equal
Opportunity and Affirmative Action Employer. All qualified applicants
will be considered for employment without regard to an individual's race,
color, national origin, religion or belief, sex, age, genetic information,
marital or civil partnership status, family status, sexual orientation, gender
identity, or their protected veteran or disability status. Please visit
www.awac.com for further information on Allied World."
